imdbID,original title,genres,countries,country codes,box office,certificates,rating,votes,plot outline,year,kind,full-size cover url
0000960,The Mended Lute,"Western,Short",United States,us,N/A,N/A,4.7,284,"Pretty little Rising Moon, the daughter of Chief Great Elk Horn, is wooed by Little Bear, and we meet them first at the foot of Snake Falls where they plight their troth to the music of the rumbling waters. Little Bear's worldly possessions are slim, and Great Elk Horn rejects his meager offerings in favor of Standing Rock's rich gifts, and so Rising Moon is taken away by him to his wigwam, where she is left while her husband that is to be goes hunting. Taking advantage of his absence she steals away to the forlorn heart of her own choice, Little Bear, before it is too late. Standing Rock returning and finding her gone at once surmises the truth, and gathering his companions together, starts in pursuit. Little Bear and Rising Moon hearing their approach endeavor to make their escape. Pushing their way towards the river bank, with Standing Rock and his braves following, they leap into a canoe and are soon dashing along in the swift current of the mountain stream, which is in places the most dangerous of rapids. The feat seems ominous, but is safely accomplished, and was worthy of a better fate than capture, which they were later. Death of both is the reward, and they are bound together to this end. The ire of Standing Rock demanded more than mere death, so he proceeds to taunt and torture his rival. This is received with such stoicism by Little Bear, that Standing Rock is amazed to the point of admiration for the brave's fortitude, and not only cuts the cords that bind him, but bestows upon him the Eagle Feather, the highest honored gift to the brave, and bids he and Rising Moon to go and may they be happy. The subject as a whole is a combination of poetical romance and dramatic intensity, the canoe chases being the most picturesque and thrilling every shown.",1909,movie,https://m.media-amazon.com/images/M/MV5BMjdlMjhkN2MtOGRkMy00N2M3LWE4MWMtYzFjMmViMDgyNzU5XkEyXkFqcGdeQXVyNDk0MDg4NDk@.jpg
0000961,The Message,"Short,Drama",United States,us,N/A,N/A,8.1,22,"Effie Harris had two apparently ardent suitors, David Williams, an honest, big-hearted farmer, and Harold Woodson, a summer boarder from the city. Effie wisely chose Dave, and we see the happy couple returning from their wedding and starting in on a happy, simple life. Dave and Effie romp about the fields, among the cows and sheep, like a couple of wild children. Dave is comfortably situated and is able to provide his wife a pleasant though modest home. For five years they are happy indeed, a little child coming in the meantime to shed an extra ray of sunshine, but, alas! The tempter appears in the person of Woodson, who returns, and with honeyed, flattering tongue poisons the mind of Effie and makes the grind of simple life decidedly irksome. Repeated entreaties on his part make the poor woman drift into the wrong path so far as to listen to his persuasion. At length she almost decides to go away with him, but later she struggles against the inclination until a note telling her he will be at the old bridge to take her with him decides her. Leaving a note of farewell for her husband on the table, she goes to the place of meeting. She has hardly left when baby, finding the letter and innocently taking it up, follows on, guided as if by the hand of Providence. Baby arrives on the scene and hands the letter to mamma just as Woodson drives up in an auto. What a powerful lesson this is to the poor woman. Who can resist the hand of the baby? For ever since the beginning we have harkened to the injunction. ""And a little child shall lead them."" It is needless to add that the woman sees clearly the error of her way and recoils before it is too late, leaving Woodson standing in the road, perturbed and chagrined. This subject is in every way up to the Biograph standard of dramatic and photographic excellence, while the scenes, which are of decided bucolic nature, are the most beautiful ever portrayed.",1909,movie,N/A
0000959,Melilla y el Gurugu,,Spain,es,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000962,The Mexican Sweethearts,Short,United States,us,N/A,N/A,4.4,15,"The experience of Tantalus was never so chafing as a tantalizing sweetheart. The strength of this is better understood when we realize the impetuous nature of the Latin type of person. The Senorita, to tease her sweetheart, pretends love for an American soldier, and for a while it looks as if the little detachment of soldiers would be forced to bestow the last military honors on one of their number. However, by a clever trick, Senorita rights the impending wrong; the soldier escapes without a scar, and the sweethearts are left enjoying their cigarettes. This subject, while being short, is one of the most beautiful pieces of high-class acting ever attempted, the leading character being played by a native Spaniard.",1909,movie,N/A
0000963,A Mexican's Gratitude,"Short,Western",United States,us,N/A,N/A,N/A,N/A,"A sheriff saves a Mexican from being hanged for horse theft. In a gesture of thanks, the Mexican writes the word ""gratitude"" upon a card. After rending the card in two, he gives one half to the sheriff. Many years later the sheriff, still carrying his half of the ""gratitude"" card, becomes the captive of desperados. One of these greasy varmints grabs a tobacco pouch from the bound sheriff's pocket, noticing the timeworn card...",1909,movie,N/A
0000964,A Midnight Adventure,Short,United States,us,N/A,N/A,4.5,17,"Mercedes orders her sweetheart to prove his love by doing something dangerously heroic. He agrees, breaking into another young woman's house in order to steal a photograph. The young woman catches him and has him arrested, but he is released when a family friend bribes the police. Mercedes eventually returns the stolen photograph only to find her boyfriend in the other woman's arms.",1909,movie,N/A
0000965,Midnight Disturbance,"Comedy,Short",United States,us,N/A,N/A,N/A,N/A,"A burglar has entered the top story of a flat by means of the lire escape, and has the misfortune to arouse the occupants. They give chase, forcing the burglar to return to the fire-escape for an exit. Being closely pursued, the thief is compelled to enter the next window below, arousing the tenant in his hasty endeavor to get away. The pursuers are joined by the person disturbed, and the culprit is again forced to make the fire-escape. In and out the windows, on and off the fire-escape, the unfortunate burglar is pursued by the ever-increasing mob, through the hallways, knocking everyone down that comes between him and his freedom. At last his Nemesis appears in the shape of a bulldog, who follows him with a persistency that brings about his capture. A German policeman figures prominently in the picture, also a gentleman about to take a bath. The following crowd is dressed in a variety of costumes that adds greatly to the comical events. All the action takes place either in the interiors or upon the fire-escape in mid-air.",1909,movie,N/A
0000966,A Midsummer Night's Dream,"Drama,Fantasy,Romance,Short",United States,us,N/A,N/A,5.6,347,"Theseus, the Duke of Athens, is engaged to be married to Hippolyta. One of the Duke's courtiers decides that for business reasons his daughter Hermia shall marry Demetrius, but she is in love with Lysander. Her father appeals to the Duke and he decrees that Hermia must obey her father or forever remain unmarried. The lovers decide to elope and are followed by rejected suitor Demetrius, and Helena, who loves him in vain. On the night of the elopement a number of townspeople are rehearsing in the woods a play which they intend to present at the wedding of Duke Theseus. The eloping lovers, followed by Demetrius and Helena, wander to the same part of the forest that the players frequent. Meanwhile among the fairies of the forest a little love episode has ended in a tiff and Oberon, the king of the fairies, sends his messenger Puck for a herb which, when placed upon the eyes of a sleeper, will cause him or her to love the first creature seen upon awakening. The eloping lovers. Lysander and Hermia, overcome by fatigue, have lain down to sleep, as also have Demetrius and Helena. Mischievous sprite Puck touches the eyes of Lysander with the magic herb and he first sees Helena when he awakes and immediately falls in love with her. Demetrius, who has also felt the magic spell, awakes and also first sees Helena and loves her. Helena now has two lovers and Hermia, who formerly had two, new has none. The two men quarrel over Helena. Puck has also come across the tradesmen rehearsing their play, and because Bottom, a weaver, insists that he can act a part, Puck changes his head into that of an ass. Titania, the Queen of the fairies, awakes and discovering Bottom, the ass, falls in love with him. Oberon, the king of the fairies, discovering the mischief that has been done by his messenger, orders Puck to keep the quarreling lovers apart until the ravel is untangled. He restores Bottom to his normal shape and Titania to her normal senses. Lysander's love for Hermia is restored, while Demetrius is allowed to remain in love with Helena. The Duke and his retinue, coming through the forest on a hunting expedition in the morning, find the four lovers happily paired off and the next day there are three weddings instead of one and the tradespeople give their play in honor of the occasion.",1909,movie,https://m.media-amazon.com/images/M/MV5BZjVjZWJkNmItNzNhOC00ZDIwLWFhNDgtMGFhNzg2MDk5ZWQ5XkEyXkFqcGdeQXVyMDk1ODM3MA@@.jpg
0000967,The Mills of the Gods,Short,United States,us,N/A,N/A,4.4,18,"Henry Woodson, a struggling author, has experienced the usual discouraging indifference on the part of magazine editors, who have returned his literary efforts unread, for being unknown to them, they deem it a waste of valuable time to read them. Desperate beyond expression, he realizes that if something don't turn up he will be turned out of his boarding house by the mercenary landlady, whose daughter Nellie he is in love with, which love is returned. Hulda, the Swedish maid, is deeply smitten with the young writer, and is grieved at his misfortune. An idea seizes her. She has saved some money, so she takes his rejected manuscript to the publisher and begs that he accept it and pay for it with her money. This the editor indignantly refuses to do, but her sincere, simple manner appeals to him, so he at length consents to consider it sufficiently as to read it. It is a surprise to him, being possessed of such rare merit, that he sends a check to Woodson, with word that he will be glad to consider anything else he may write. Woodson is at a loss to know what caused their change of attitude, until the editor tells him of the Swedish girl's visit. He also realizes who had left financial assistance on his table anonymously, for which he gave the landlady's daughter credit. Hulda's action was induced by her love for him, but his heart is given to Nellie so the poor girl yields to the protestations of Ole, who loves her to distraction. His devotion for her really wins her heart, and makes her happy and forget the indifference of Woodson.",1909,movie,N/A
0000968,Mistaken Identity,"Short,Comedy",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000969,Les Misérables,"Short,Drama,History",United States,us,N/A,N/A,6.4,25,"The fourth and last of the famous scripts de luxe derived from incidents from Victor Hugo's ""Les Miserables"", featuring the love of Marius and Cosette to Jean's death. M. Marius, M. Gillenormand's grandson, sees Jean Valjean's foster-daughter Cosette, now grown into a beautiful young woman, in Luxembourg and falls madly in love with her. Valjean, apprised of the love affair, refuses to give his consent, and Marius induces Cosette to marry him without parental sanction. Meanwhile, Thenardier, once the keeper of the Inn of the Soldier of Waterloo at Montfermeil but now reduced to dire straits in Paris, recognizes in a benevolent old man the visitor to the inn who removed the child Cosette and who must be the escaped convict, Jean Valjean. Playing upon his sympathy, Thenardier induces Jean to visit his apartment, and Marius, who occupies the next room because a quarrel with his grandfather has reduced him to want, overhears a part of the plot and rescues Jean by warning the police. Jean makes his escape and next encounters Marius at the barricade, where he releases Javert, the human bloodhound, who, through a score of years, has remorselessly hunted Jean. Gavriche, the gamin, is there, enjoying the battle until his brave sortie to rifle the cartouche boxes of the dead soldiers brings to an end his gay life and finds for him a place beside his dead sister Eponine, whose love for Marius led her to assume a boy's dress and follow him to the barricade. Jean learns of Marius's relations with Cosette and when the regulars carry the barricade he makes his escape into the sewer with the unconscious man upon his back. In the sewer he encounters Thenardier, who permits him to escape from the locked gate by means of a false key, at the same time cutting from Marius's trousers a portion of one leg as a means of identification. Later Thenardier's attempt to blackmail Marius clears away the cloud of suspicion that has hovered over Jean in Marius's mind, and he and Cosette hurry to Jean, whom they find dying of starvation and heartbreak, but happy at the sight of Cosette once more. The story has been slightly altered to give greater dramatic value to the scenes and clarity to the narrative, and the result is a release in keeping with the earlier sections of the same story, though, like the others, this story is in itself an interesting tale apart from the earlier releases.",1909,movie,N/A
0000970,Molière,"Short,Biography,Drama",France,fr,N/A,N/A,5.8,78,"We first see Moliere at work in his father's shop, when a boy. All the employees are busy at their appointed tasks, except the youthful playwright, who snatches time to re-read one of his earliest efforts. The door opens and the Italian comedian, Scaramouche, enters in quest of a particular style of chair. Moliere tenders his play for perusal; but, just as Scaramouche begins to be interested, Poquelin, the father of Moliere, comes in unexpectedly and the play is hastily thrown out of sight. Again the boy poet places it in the comedian's hand, and some clever work is done by Scaramouche, as he tries to read the manuscript without being detected by the stern upholsterer. The next scene shows Moliere at the Louvre palace, where he meets Louis XIV for the first time. Here we see the scorn of the courtiers for the actor-dramatist and the consideration shown for him by the King. This scene will be remembered for the delicate beauty of the interiors shown. Next we view the stately splendor of the festival at Versailles, where hundreds of courtiers, ladies in waiting and great nobles attend on Louis XIV. The beauty of the court costumes, which set the fashion for all the royal houses in Europe at that time, and the courtly air and demeanor of every individual in the royal pageant, have been faithfully reproduced. One cannot but marvel at the excellence of the training of this vast throng, every one of whom acts his or her part as if manor-born. We must take off our hats to this Gaumont producer. As Moliere comes into the scene, the acting of the King, the courtiers and of the great actor himself, is faultless. When the King places his arm around Moliere's shoulders and walks off with him, it is a delight to watch the faces of the surprised and jealous train of followers. And when next we see Louis seated at table with Moliere, serving him with his own hands, the cup of the courtiers is full. The scene showing the distraction of Moliere over the desertion of his wife is a pathetic picture and displays talented emotional acting. Then, when she appears before finally leaving him, and we watch the play of coquetry on her witching face and note her charm of manner and grace of deportment, we do not wonder at poor Moliere's abandonment to despair. The attempt of the faithful maid servant to arouse Moliere from his apathy and melancholia is a brilliant specimen of silent acting in both roles. The last appearance of Moliere, and his first in the role of Malade, is a fine depiction of the stage of the tennis court theater and of the French manner of acting a part in the seventeenth century. Then follow his sudden illness and death.",1910,movie,https://m.media-amazon.com/images/M/MV5BMTExZjBhYzItOWQ5OS00NGUwLTljMTktMDFjNWUzNWFkODA0XkEyXkFqcGdeQXVyMDUyOTUyNQ@@.jpg
0000971,Le Moulin maudit,"Short,Drama,Romance","France,Belgium","fr,be",N/A,N/A,6.4,170,N/A,1909,movie,https://m.media-amazon.com/images/M/MV5BNjk5ODg4MzctMzg2NC00ZDNiLWI0MTItNDViOGRhMTUyMDU5XkEyXkFqcGdeQXVyNTM4NjAyNDQ@.jpg
0000972,The Mountaineer's Honor,"Short,Drama",United States,us,N/A,N/A,5.8,88,"A mountain girl is seduced by a traveler from the valley. Her brother tracks the seducer down and kills him. In retaliation, the sheriff captures the brother and prepares to lynch him. Mother intervenes and, to save her son the disgrace of hanging, shoots him.",1909,movie,https://m.media-amazon.com/images/M/MV5BZjM2YTdkNTEtZGVhYS00ZTQ4LWE1YWUtMTkzYWY3YjQzMDVhXkEyXkFqcGdeQXVyMzc1NTUwNjM@.jpg
0000975,Mr. Jones' Burglar,"Short,Comedy",United States,us,N/A,N/A,5.1,21,"Everything on this old mundane sphere has its use. Even the burglar's visit, strange as it may seem, may prove a blessing, as this Biograph comedy will verify. Jones has an insatiable longing to go to the club for a little game, so as a subterfuge tells his wife he is called away on business. Mrs. J. by this time has become cruelly incredulous and declares she will wait up for him. At the club Jonesy breaks the bank, things come his way, but when he leaves for home he anticipates that on his return things may continue to come, but not so felicitously. However, luck is still with him, for he finds a burglar trying to gain entrance into his home. Aha! an idea. The burglar is a coward, and he forces him to break in and so plays the hero, thereby softening his wife's anger by apparently apprehending him.",1909,movie,N/A
0000976,"Mrs. Jones' Lover; or, 'I Want My Hat'","Comedy,Short",United States,us,N/A,N/A,3.9,20,"We are all cognizant of the fact that our friend Jones is of a jealous disposition, for the little episode at the rehearsal of the Amateur Dramatic Club is still fresh in our minds, but Jones in vindication claims there is no true love without jealousy. Well, here is another incident where the verdure-eyed makes its appearance. A lady friend of Emma calls and leaves a very pretty bouquet of roses, and when Eddie arrives he wants to know where they came from. Mrs. J., incensed at his insinuating question, refuses to enlighten him. Her actions seem convincing, which situation is intensified by the finding of a strange hat in the hallway. As furious as an Othello he rushes about the house, with a sword in hand, to annihilate the perfidious traducer of his home. Mrs. Jones is now alarmed and would have explained if she could, but she was unable to account for the hat or the owner, who is subsequently found. The maid, however, holds the key to the mystery. She had broken a handsome vase and secretly brought in this workman to repair it. Hence the tragedy did not occur.",1909,movie,N/A
0000974,Mr. Jones Has a Card Party,"Short,Comedy",United States,us,N/A,N/A,5.1,55,"Mr. Jones, since his last escapade, had made strenuous efforts to amend the reputation he had gained in the eyes of the ladies of the Temperance League. But Oh! the ordeal, for such it was, was telling on him, and his pent-up spirits were threatening ebullition, when at last the chance comes. The league arranges to attend a three-days' convention out of town, and when Mrs. Jones departs, Jones sends a note to Smith, telling him to bring the gang, and they would have a ""Prayer Meeting,"" enjoining him not to forget the ""fixings."" Well, the gang are not long in putting in an appearance, for they feel that every minute's delay is a chunk lost from a golden opportunity for fun. Of ""fixing"" there is much, and it isn't long before they are in the ""Wild Indian"" stage of inebriety. During this time the feminine nemesis of Rum, the League has arrived at the station just in time to see the train pull out. Madder than wet hens, they decide to pass the night with Mrs. Jones. ""Oh, horror! Oh horror! a couple of times."" Does not your sympathetic heart go out to poor unsuspecting Jones who in the meantime has gotten into a glorious condition, and the gang dress him in one of his wife's gowns, paint his face, carry him to the bedroom and throw him into bed, covering him up with the bedclothes. At this moment the prohibition party are seen approaching the house. The men hide as best they can the ""fixings,"" and are sitting reading books entitled ""Down with Rum"" when the ladies enter. They of course are delighted at this sight, and the absence of Jones is explained by a faked note calling him to attend a sick friend, noble Jones. The ladies go to the bedroom to remove their wraps, and their intrusion arouses Jones, who, not recognizing them, makes a dash for them, at which they all rush wildly into the drawing room, screaming that there is a madman in the bedroom. The men then rush in and while pretending to annihilate the imagined maniac they tidy up Jones and slip him through the window, that he may go around and enter the front door. The fright attending this episode has somewhat sobered him and everything would have been well had not Mrs. J. got a whiff of his breath. Even this would have passed, but Sister Anderson spies the bottles. Well, it's all off. It looks bad for Jones until the gang step forward and claim all the blame, as Jones was not even present. Here Jones makes the bluff and exclaims majestically. ""Madam, nimium de crede colori!"" or, in other words, ""Trust not to appearances."" and the bluff goes.",1909,movie,https://m.media-amazon.com/images/M/MV5BYmRhNzk3NzAtZDkwYS00OWM4LTk2M2QtYmU0NGJjMzkzYWVmXkEyXkFqcGdeQXVyMzc1NTUwNjM@.jpg
0000972,The Mountaineer's Honor,"Short,Drama",United States,us,N/A,N/A,5.8,88,"A mountain girl is seduced by a traveler from the valley. Her brother tracks the seducer down and kills him. In retaliation, the sheriff captures the brother and prepares to lynch him. Mother intervenes and, to save her son the disgrace of hanging, shoots him.",1909,movie,https://m.media-amazon.com/images/M/MV5BZjM2YTdkNTEtZGVhYS00ZTQ4LWE1YWUtMTkzYWY3YjQzMDVhXkEyXkFqcGdeQXVyMzc1NTUwNjM@.jpg
0000977,Mutterliebe,Short,Germany,de,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000978,Napoleon og hans lille Trompetist,Short,Denmark,dk,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000979,"Napoleon, the Man of Destiny","Short,Drama",United States,us,N/A,N/A,4.9,30,"The picture opens with Napoleon at Malmaison after the battle of Waterloo. He visits the room where Josephine died, enters slowly, walks sadly around, looks at her portrait, then sits in a chair and falls asleep. In successive visions he sees Marengo: The Austrians' charge. Napoleon, with his generals, passes. The ""wall of granite"" is impregnable. Napoleon, Emperor: The Coronation scene. Court assembled in Notre Dame. The Pope blesses Napoleon. He places the crown on his own head, then crowns Josephine. Austerlitz: Picturing Napoleon and his staff in the center. The Austrian generals approaching and surrendering their swords in token of defeat. Jena: Napoleon mounted on his famous white charger in the thick of battle. Friedland: The charge of the Cuirasseurs. Napoleon watching the battle through a telescope. Marriage With Marie Louise of Austria: Ceremony being performed by an Archbishop in the Grand Gallery of Louvre. Napoleon's mother, brothers and relations in attendance. Birth of King of Rome: The court assembled in an ante chamber as Napoleon enters carrying the infant. Education of the King of Rome: Napoleon's son playing with his keys, the cardinals, bishops, generals and soldiers watching. Moscow: The retreat with the dead and wounded in the blinding snow. The City of Moscow burning in the distance. Abdication: Farewell to the Old Guard. Napoleon embraces the general and kisses the flag as the soldiers weep. Waterloo: The dying soldiers cheering their leader. Napoleon, on his horse, seeing defeat. Marshal Soult leads the general's horse away. Saint Helena: The exiled Emperor standing on a rock meditating, looking sadly out to sea.",1908,movie,N/A
0000980,A Narrow Escape from Lynching,"Short,Drama",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000982,The New Servant,"Short,Comedy",United Kingdom,gb,N/A,N/A,N/A,N/A,N/A,1909,movie,N/A
0000981,The Necklace,"Short,Drama",United States,us,N/A,N/A,5.5,53,"Miss Louise Leroque was one of those charming young ladies, born, as if through an error of destiny, into a family of clerks, and after she married John Kendrick, she suffered an incessant yearning for all those delicacies and luxuries she felt were her due. John was a bighearted, indulgent husband whose every thought was for his wife's happiness, and while Louise was a devoted wife, still there was the strain of selfishness ever apparent, for she who studies her glass neglects her heart. She yearned for ostentation, and poor John was in no position to appease this desire. However, an occasion presents itself when they can at least bask in the radiance of the social limelight, in an invitation to attend a reception tendered a foreign prince. John is in the height of elation, hut Louise meets him with that time-honored remark, ""I've nothing to wear."" Well, he feels the strength of her argument, so goes and pawns his watch and chain to procure her a gown fitting for the occasion. The gown emphasizes the absence of jewel ornamentation, so they visit their friend and neighbor, who lends them a handsome necklace. At the reception she makes quite a stir and is presented to the prince, who becomes decidedly attentive. Arriving home after the affair, Louise rehearses the incidents of the event, when suddenly she stands petrified with horror. ""My God! The necklace is gone."" High and low they search, and even back to the ballroom, but without result, for we have seen it stolen from her neck by a sneak thief while she is talking with the prince. Unable to find the necklace, they swear to give their fingers to the bone, their life's blood until it is paid for. But then there is the humiliation of not returning the jewels, so they hunt for a duplicate. At the jeweler's they find one, in appearance an exact copy, but the price is $20,000. Twenty thousand dollars to ones in their condition meant a large fortune. However, John borrows money on his salary, gets loans from his various friends and is granted a large advance by his employer, giving notes for same: in fact, mortgaging his very life as the result of vanity. With the money he purchases the duplicate and gives it to their friend, who is unaware of the substitution. Meanwhile, the thief has taken the necklace to a pawnshop and finds it is a worthless imitation, and so throws it into the rubbish heap. Five years later we find the couple toiling, toiling, but still in bondage; after night in the endeavor to make a little extra above his ordinary salary. Ten years we find them, still hounded by the note collectors, aged and broken in health, yet determined. Twenty years, and the last penny on the necklace is paid, but at the expense of their bodily strength. Having cleared up his debt with his employer, he is discharged, being too feeble to do the work. As a last resort they write to their friend, confessing the substitution of the jewels, and their plight as a result, begging that she give them some slight assistance. Their friend, of course, is amazed, she cognizant of the worthlessness of her property, so hastens to give Louise back the jewels, arriving only in time to put them about her neck when she sinks back dead. John, poor fellow, is found sitting in a chair at the head of the bed, also dead. They had received vanity's reward.",1909,movie,https://m.media-amazon.com/images/M/MV5BYmUzNjc4ZmUtNTRhYy00YWVjLThmMmYtYmIxOTBjODE3ZWUxXkEyXkFqcGdeQXVyODc0OTg1OTg@.jpg
0000983,A New Trick,Short,United States,us,N/A,N/A,N/A,N/A,"A young lady while strolling through the park drops her purse, which is picked up by a fellow walking in her wake. She accuses him, but he ""beats it."" At this moment a couple of Rah! Rah! boys come up and learning of her loss promise to get it back. By a short cut they get ahead of the miscreant, and meeting a painter, procure his pot of red paint and pallet knife. Smearing the knife with the gory paint, one lies down with it stuck under his arm. The other cries for help and then hides. The thief runs up and is horrified at what appears to be a murder. Out jumps the other boy and denounces him as the murderer. Circumstantial evidence is so strong that the thief is forced to disgorge, and the purse is returned to the fair maiden.",1909,movie,N/A
0000985,The Note in the Shoe,"Short,Drama",United States,us,N/A,N/A,4.4,16,"The pretty little romance which forms the plot of this subject shows one of the subtle ways Cupid has in bringing about the affined condition in two hearts entirely unlooked for. Ella Berlins is engaged as a shoe packer at the Lone Star Shoe Factory, and by way of a lark, and egged on by her companions, writes a note of usual type and places it in the lining of a shoe. The shoe is one of a consignment to a retailer, and falls into the hands of one of his best customers, although an awful grouch. In a fury he returns the shoes with what he considers an insulting note, and declares he will buy his shoes elsewhere in the future. The dealer is at first inclined to feel amused over the incident, but when he realizes the loss be suffers, he at once writes of the affair to the manufacturer. The result is that Ella is called before the proprietor and fired. However, her sweet, innocent face makes such an impression on the proprietor that he reconsiders her dismissal and she returns to work. He now sees her often as she busies herself among the others packing shoes, and the more he sees her the more impressed he becomes, until at length, well, she is simply out of place as far as he is concerned, and with some trumped up offense she is fired again. Sorrowfully she goes home and to her mother's query as to why she was discharged she has no answer for she does not know. She can simply sigh forth the time-worn expression, ""1 didn't do anything."" While they are sorrowing there is a knock, and mother answers, opening the door to the boss. He enters sternly and starts in to scold Ella unsparingly, finishing by saying that as a shoe packer she is an awful failure, but as his wife she, he knew, would be the greatest kind of success. ""Now, who'd a thought it?""",1909,movie,N/A
0000984,Niños en la alameda,,Mexico,mx,N/A,N/A,N/A,N/A,N/A,1909,movie,https://m.media-amazon.com/images/M/MV5BZDZhN2U1YTUtMjRmNC00MWMzLTlhN2ItYjdlYTBlYzYyYTkyXkEyXkFqcGdeQXVyMTk1MjA1NjU@.jpg
0000986,Nursing a Viper,"Short,Drama",United States,us,N/A,N/A,5.0,111,"During the French Revolution, a wealthy couple lives safely by professing republican beliefs. When a mob attacks a nearby chateau an aristocrat bursts into the couple's home. They save his life by disguising him as a servant, but he soon forces his attentions on the wife. Hearing their struggle, the husband intervenes and, stripping the aristocrat of his disguise, thrusts him outdoors to be killed by the mob.",1909,movie,https://m.media-amazon.com/images/M/MV5BMTY3ODg0NDIzOV5BMl5BanBnXkFtZTgwMjM0NDAwMjE@.jpg
0000987,Naar Djævle er paa Spil,"Short,Comedy",Denmark,dk,N/A,N/A,7.8,9,N/A,1910,movie,https://m.media-amazon.com/images/M/MV5BNWQyYjUyMGItMzAwMi00MGZkLTk1ZDctZTA1MDU2ZTNkN2Q0XkEyXkFqcGdeQXVyOTE3NDAzMDU@.jpg
0000989,"Oh, Uncle!","Short,Comedy",United States,us,N/A,N/A,4.8,45,"Zeke Wright, a wealthy old batch, has intimated his intention of making his two nephews his heirs, and having nothing but time on his bands, lakes it into his head to visit his nephew Tom, who is married and settled. Tom and his wife are goodies, no doubt, and the gay old chap is soon disgusted, so he decides in pull up stakes and visit Harry Wright, whom he thinks unmarried, not having been apprised of his romantic elopement and marriage. So he sends Harry a note, to wit: ""Am disgusted with your cousin's wife. If you ever marry I'll cut you off. Am coming to visit you to-morrow."" Holy smoke! Up against it for fair. Well, wits work, and Bessie plays the maid for the time being, but Foxy Nunky is wise and starts a persistent flirtation, much to the perturbation of Harry, who is at length forced to divulge. However, Uncle exclaimed: ""Harry, you're all right and I'll double your allowance."" So Nunky prolonged his stay with the Wrights.",1909,movie,https://m.media-amazon.com/images/M/MV5BMDRjYjVkNTMtMDMyZS00OTQyLTlmMTgtN2Y4NWY3OGE5YTRkXkEyXkFqcGdeQXVyNDQwMzk4OTY@.jpg
0000988,Den nærsynede guvernante,"Short,Comedy",Denmark,dk,N/A,N/A,4.8,23,N/A,1909,movie,N/A
0000992,De onde Veje,Short,Denmark,dk,N/A,N/A,4.4,15,N/A,1909,movie,N/A
0000990,Oliver Twist,"Drama,Short",United States,us,N/A,N/A,6.0,78,"A woman arrives with her baby to a nursing home. She is very sick and dies soon afterwards. The infant, called Oliver Twist, is placed in an orphanage. Some years later the young Oliver, at a meal in the dining hall, dares to ask for some more food. He is punished for his audacity, and runs away from the orphanage. On the road he meets the Artful Dodger, a young pickpocket, who brings him to Fagin's den. Fagin, the old leader of a juvenile gang, orders the boys to teach Oliver their trade. They fail to pickpocket the wealthy Mr. Brownlow, and flee away, leaving the innocent Oliver behind. Mr. Brownlow adopts Oliver. When Oliver, in his new fine clothes, goes on an errand, he is recaptured by the criminals Bill and Nancy Sykes, who bring him back to Fagin. Bill forces Oliver to help him in a burglary, but the attempt goes wrong, and Oliver is once more under the care of his benefactors. The kindhearted Nancy feels sorry for Oliver, and has a secret meeting with Mr. Brownlow to warn him. The spying Fagin informs Bill about this. In a fit of rage Bill kills Nancy. Afterwards Nancy's ghost goes on terrifying him.",1909,movie,N/A
0000993,One Busy Hour,"Short,Comedy",United States,us,N/A,N/A,N/A,N/A,"Jim Smith kept a grocery store and business got so quiet that his hardest work was to keep his clerks awake. He at length decided to sell out and inserted an advertisement in the paper to that effect. Old Hiram Greengage sees the ""ad"" and calls on Smith at his residence and promises to look over the store. Jim gets busy: gathering his friends, he gives each a dollar note with which to come to the store and make purchases while Hiram is there. Suddenly, mobs of customers are clamoring to be waited on and the efforts of Jim and the clerks are taxed to the limit. Things certainly look rosy for Jim, when Hiram leaves apparently satisfied saying he will let him know in an hour. Later Jim receives a note: ""Dear Mr. Smith: Your store has all the business you claim, but I am too old to take charge of such a rushing business. Yours. Hiram Greengage."" Now wouldn't it jar you?",1909,movie,N/A
